MEDIA_LICENSE,MIME_TYPE,MEDIA_TYPE,MEDIA_URI,MEDIA_LABEL_1,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_2,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_3
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.1.dng,made date,2014-01-16,subject,mammal,description,"View of specimen, entire."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.2.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.3.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.4.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, lateral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.5.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.6.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.7.dng,made date,2014-01-16,subject,mammal,description,View of mandible.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1701.8.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, lateral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.1.dng,made date,2014-01-16,subject,mammal,description,"View of specimen, entire."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.2.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.3.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.4.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, lateral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.5.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.6.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.7.dng,made date,2014-01-16,subject,mammal,description,View of mandible.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1702.8.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, lateral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.1.dng,made date,2014-01-16,subject,mammal,description,"View of specimen, entire."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.2.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.3.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.4.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, lateral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.5.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.6.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.7.dng,made date,2014-01-16,subject,mammal,description,View of mandible.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1703.8.dng,made date,2014-01-16,subject,mammal,description,"View of cranium, lateral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1704.1.dng,made date,2014-01-16,subject,mammal,description,"View of specimen, entire."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1704.2.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, dorsal."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1704.3.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, ventral."
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161216-02/chas_mamm_1704.4.dng,made date,2014-01-16,subject,mammal,description,"View of study skin, lateral."
